source,filename,sheet_name,name,description,price,schema,valid,collect_dt,sorted_schema,company,category,extension,tags,대분류,중분류,소분류,tags_list,data_size,data_count,data_size_bytes
KDX,page_41170.html,-,202412 유통소비플랫폼 상품분류체계에 따른 매출구성비,GS25의 상품매출을 유통소비플랫폼의 상품분류체계를 적용하여 매출 집계 데이터로 어느 카테고리가 상대적으로 매출이 우수한지 확인할 수 있으며  카테고리의 월별 트랜드를 확인 할 수 있는 데이터임,10000000,,True,2025-07-15,,지에스리테일,유통/마케팅,csv,"['KDX', '유통', '소비', 'GS', '지에스', 'GS25', 'gs25', '통합카테고리', '통합상품분류', '매출', '매출구성비']",소비/유통,소비행태,소비트렌드,"['KDX', '유통', '소비', 'GS', '지에스', 'GS25', 'gs25', '통합카테고리', '통합상품분류', '매출', '매출구성비']",39.79KB,-1,40744.0
KDX,page_5379.html,-,[SKT]울산광역시-남구[31140]_202003_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,zip,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",249.33MB,-1,261441454.0
KDX,page_34307.html,-,2022년 07월 뷰티 브랜드별 리뷰 추이,"뷰티 관련 브랜드에 대한 브랜드별/일별 리뷰 추이\n- 기간 : 2022.07.01 ~ 2022.07.31\n- 채널 : 글로우픽 리뷰\n- 브랜드 : 2,500여개",500000,,True,2025-07-15,,바이브컴퍼니,SNS,"csv, xlsx","['바이브컴퍼니', '바이브', '뷰티', '뷰티제품', '브랜드', '리뷰', '빅데이터', '분석', '2022년', '7월', '일별', '리뷰추이']",소비/유통,거래정보,리뷰정보,"['바이브컴퍼니', '바이브', '뷰티', '뷰티제품', '브랜드', '리뷰', '빅데이터', '분석', '2022년', '7월', '일별', '리뷰추이']",1.38MB,-1,1447034.0
KDX,page_4014.html,-,202001 전국 행정동단위 소득정보 데이터,본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.,22000000,,True,2025-07-15,,코리아크레딧뷰로,소비/상권,csv,"['kdx', '유통소비', 'kcb', '코리아크레딧뷰로', '202001', '전국', '행정동', '신용정보', '소득']",소비/유통,소비행태,소비,"['kdx', '유통소비', 'kcb', '코리아크레딧뷰로', '202001', '전국', '행정동', '신용정보', '소득']",6.70MB,-1,7025459.0
KDX,page_1946.html,-,[SKT]전라북도-장수군[45740]_201911_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,"xlsx, zip","['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",183.77MB,-1,192696811.0
KDX,page_33995.html,-,K패션 지역별 트렌드 데이터_비수도권_M2204,비수도권 지역에서 판매된 패션 제품의 트렌드 및 분석 데이터,0,,True,2025-07-15,,어반유니온,유통/마케팅,csv,"['패션빅데이터', '패션트렌드', '판매점유율', '베스트셀링', '트렌드랭킹', '아이템트렌드', '컬러트렌드', '소재트렌드', '프린트트렌드', '디테일트렌드', '상의', '팬츠', '원피스', '스커트아우터', '패션', '속성']",소비/유통,소비행태,소비트렌드,"['패션빅데이터', '패션트렌드', '판매점유율', '베스트셀링', '트렌드랭킹', '아이템트렌드', '컬러트렌드', '소재트렌드', '프린트트렌드', '디테일트렌드', '상의', '팬츠', '원피스', '스커트아우터', '패션', '속성']",1.35MB,-1,1415577.0
KDX,page_39311.html,-,[NH농협카드] 시도별 업종별 카드이용현황_2020년 4월,2020년 4월의 시도별 업종별 카드 이용현황,0,,True,2025-07-15,,농협은행(농협카드),소비/상권,csv,"['NH농협카드', '시도', '업종', '4월', '소비']",소비/유통,소비행태,소비,"['NH농협카드', '시도', '업종', '4월', '소비']",5.27KB,-1,5396.0
KDX,page_29325.html,-,2021년 06월 식음 관련 키워드 버즈추이,"식음 관련 키워드에 대한 일별/채널별 버즈추이\n- 기간 : 2021.06.01 ~ 2021.06.30\n- 채널 : 뉴스, 블로그, 트위터, 인스타그램, 전체\n\n※ 식음 관련 키워드는 ""분류별 키워드 셋""(무료 상품)을 참고하세요.",616800,,True,2025-07-15,,바이브컴퍼니,SNS,"csv, xlsx","['바이브컴퍼니', '바이브', '다음소프트', '소셜', '미디어', 'SNS', '뉴스', '블로그', '트위터', '인스타그램', '빅데이터', '분석', '2021년', '6월', '일별', '식음', '키워드', '빈도수', '버즈추이']",소비/유통,소비행태,소비트렌드,"['바이브컴퍼니', '바이브', '다음소프트', '소셜', '미디어', 'SNS', '뉴스', '블로그', '트위터', '인스타그램', '빅데이터', '분석', '2021년', '6월', '일별', '식음', '키워드', '빈도수', '버즈추이']",5.13MB,-1,5379194.0
KDX,page_499.html,-,[SKT]광주광역시-서구_201910_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n \n 해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n \n 50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n \n 세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n \n 전체 인구를 추정 가능합니다.\n \n (시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\n \n GIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,"zip, xlsx","['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",229.17MB,-1,240302161.0
KDX,page_455.html,-,[SKT]서울특별시-영등포구_201910_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n \n 해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n \n 50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n \n 세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n \n 전체 인구를 추정 가능합니다.\n \n (시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\n \n GIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,"zip, xlsx","['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",360.67MB,-1,378189905.0
KDX,page_32490.html,-,"[이커머스] 출산/육아 베스트100 2022년 1월 일별 가격, 순위 정보","※ 데이터 소개\n - 온라인 마켓에 판매되고 있는 상품 전체 카테고리별 상위 100위 상품 순위, 가격 정보 제공\n - 카테고리, 제조사, 판매자, 상품명 별 판매 가격(최저가) 현황 및 순위 분석 가능\n - Raw Data 제공",2758000,기간별 분류별 개수는 달라질 수 있음,True,2025-07-15,기간별 분류별 개수는 달라질 수 있음,빌트온,이커머스,"xlsx, csv","['e커머스', '가격현황', '가격정보', '최저가', '온라인상품', '상품현황', '유통', '빌트온', '출산', '육아', '출산육아', '인기순위', '베스트100']",소비/유통,상품,쇼핑,"['e커머스', '가격현황', '가격정보', '최저가', '온라인상품', '상품현황', '유통', '빌트온', '출산', '육아', '출산육아', '인기순위', '베스트100']",259.39MB,-1,271990128.0
KDX,page_30011.html,-,2021년 08월 레저 관련 키워드 버즈추이,"레저 관련 키워드에 대한 일별/채널별 버즈추이\n- 기간 : 2021.08.01 ~ 2021.08.31\n- 채널 : 뉴스, 블로그, 트위터, 인스타그램, 전체\n\n※ 레저 관련 키워드는 ""분류별 키워드 셋""(무료 상품)을 참고하세요.",55200,,True,2025-07-15,,바이브컴퍼니,SNS,"csv, xlsx","['바이브컴퍼니', '바이브', '다음소프트', '소셜', '미디어', 'SNS', '뉴스', '블로그', '트위터', '인스타그램', '빅데이터', '분석', '2021년', '8월', '일별', '레저', '키워드', '빈도수', '버즈추이']",소비/유통,소비행태,소비트렌드,"['바이브컴퍼니', '바이브', '다음소프트', '소셜', '미디어', 'SNS', '뉴스', '블로그', '트위터', '인스타그램', '빅데이터', '분석', '2021년', '8월', '일별', '레저', '키워드', '빈도수', '버즈추이']",490.89KB,-1,502671.0
KDX,page_6775.html,-,[SKT]경기도-가평군[41820]_202008_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,zip,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",459.19MB,-1,481495613.0
KDX,page_32218.html,-,"[이커머스] 패션/잡화 베스트100 2021년 12월 일별 가격, 순위 정보","※ 데이터 소개\n - 온라인 마켓에 판매되고 있는 상품 전체 카테고리별 상위 100위 상품 순위, 가격 정보 제공\n - 카테고리, 제조사, 판매자, 상품명 별 판매 가격(최저가) 현황 및 순위 분석 가능\n - Raw Data 제공",2179000,기간별 분류별 개수는 달라질 수 있음,True,2025-07-15,기간별 분류별 개수는 달라질 수 있음,빌트온,이커머스,"xlsx, csv","['e커머스', '가격현황', '가격정보', '최저가', '인기순위', '베스트100', '온라인상품', '상품현황', '잡화', '패션잡화', '유통', '빌트온']",소비/유통,상품,쇼핑,"['e커머스', '가격현황', '가격정보', '최저가', '인기순위', '베스트100', '온라인상품', '상품현황', '잡화', '패션잡화', '유통', '빌트온']",158.31MB,-1,166000066.0
KDX,page_33107.html,-,공간 정보 기반의 전국 아파트 환경정보 데이터_서울특별시 성동구,- 전국 지역별 100가구 이상의 아파트와 주변 반경 2.5Km 내의 모든 주변 환경 및 시설 정보 제공 (기피유해시설 미포함)\n- 2022년 4월 서울특별시 성동구,1958000,,True,2025-07-15,,비씨티원,부동산/지리,csv,"['공간정보', '아파트', '부동산', '환경정보', '일반시설물', '비씨티원', '지역별', '서울특별시성동구', '2022년4월']",데이터분석,빅데이터,데이터,"['공간정보', '아파트', '부동산', '환경정보', '일반시설물', '비씨티원', '지역별', '서울특별시성동구', '2022년4월']",89.91MB,-1,94277468.0
KDX,page_3074.html,-,[SKT]충청남도-청양군[44790]_201905_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,zip,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,서비스인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",238.27MB,-1,249844203.0
KDX,page_3921.html,-,202003 전국 시도단위 연체정보 데이터,"KCB 전국 시도단위 연체비정보 데이터\n- 집계 기간 : 2020년 03월(1개월)\n- 집계 차원 : 전국, 시도\n- 집계 값 : 연체자 보유수, 평균 연체건수, 평균 연체일, 평균 연체금액, 중위 연체금액",0,,True,2025-07-15,,코리아크레딧뷰로,금융/증권,"csv, xlsx","['kdx', '유통소비', 'kcb', '코리아크레딧뷰로', '202003', '전국', '시도', '신용정보', '연체']",소비/유통,소비행태,소비,"['kdx', '유통소비', 'kcb', '코리아크레딧뷰로', '202003', '전국', '시도', '신용정보', '연체']",35.84KB,-1,36700.0
KDX,page_28514.html,-,202012 전국 시도단위 하이엔드 데이터,본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.,0,,True,2025-07-15,,코리아크레딧뷰로,금융/증권,csv,"['kdx', '유통소비', 'kcb', '코리아크레딧뷰로', '202012', '전국', '시도', '법인대표자비율', '전문직비율', '외제차보유비율', '소비전국3비율', '하이엔드대상자비율']",소비/유통,소비행태,소비트렌드,"['kdx', '유통소비', 'kcb', '코리아크레딧뷰로', '202012', '전국', '시도', '법인대표자비율', '전문직비율', '외제차보유비율', '소비전국3비율', '하이엔드대상자비율']",890Bytes,-1,890.0
KDX,page_1853.html,-,[SKT]경상남도-창원시 의창구[48121]_201911_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,"xlsx, zip","['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",400.42MB,-1,419870801.0
KDX,page_33762.html,-,2022년 06월 유통관련 기타 관련 키워드 버즈추이,"유통관련 기타 관련 키워드에 대한 일별/채널별 버즈추이\n- 기간 : 2022.06.01 ~ 2022.06.30\n- 채널 : 뉴스, 블로그, 트위터, 인스타그램, 전체\n\n※ 유통관련 기타 관련 키워드는 ""분류별 키워드 셋""(무료 상품)을 참고하세요.",14300,,True,2025-07-15,,바이브컴퍼니,SNS,"csv, xlsx","['바이브컴퍼니', '바이브', '다음소프트', '소셜', '미디어', 'SNS', '뉴스', '블로그', '트위터', '인스타그램', '빅데이터', '분석', '2022년', '6월', '일별', '유통관련기타', '키워드', '빈도수', '버즈추이']",소비/유통,소비행태,소비트렌드,"['바이브컴퍼니', '바이브', '다음소프트', '소셜', '미디어', 'SNS', '뉴스', '블로그', '트위터', '인스타그램', '빅데이터', '분석', '2022년', '6월', '일별', '유통관련기타', '키워드', '빈도수', '버즈추이']",143.17KB,-1,146606.0
KDX,page_26206.html,-,202009 계절별 인기메뉴,대한민국 NO.1 맛집 서비스 식신의 사용자가 각 계절마다 많이 조회하는 맛집의 메뉴 데이터입니다. 해당 데이터를 통해 계절 변화에 따라 선호하는 메뉴가 무엇인지 살펴볼 수 있습니다.,0,,True,2025-07-15,,식신,소비/상권,csv,"['맛집', '음식점', '계절별메뉴', '계절메뉴', '메뉴', '음식', '인기메뉴', '인기음식']",소비/유통,소비행태,소비트렌드,"['맛집', '음식점', '계절별메뉴', '계절메뉴', '메뉴', '음식', '인기메뉴', '인기음식']",28.04MB,-1,29402071.0
KDX,page_30736.html,-,202109 포털검색/맛집 검색순위 정보,포털 사이트에서 지역명과 맛집 키워드 조합으로 검색했을 때 표출되는 컨텐츠의 순위를 보여주는 데이터입니다.,595000,,True,2025-07-15,,식신,소비/상권,csv,"['포털', '포털검색', '맛집', '맛집검색', '맛집키워드', '맛집트렌드', '블로그', '컨텐츠', '키워드', '순위']",소비/유통,소비행태,소비트렌드,"['포털', '포털검색', '맛집', '맛집검색', '맛집키워드', '맛집트렌드', '블로그', '컨텐츠', '키워드', '순위']",212.04MB,-1,222340055.0
KDX,page_39448.html,-,"품목정보_농업, 어업, 임업","국내 기업 제품 정보를 바탕으로 구성된 농업, 어업, 임업 관련 품목정보를 제공하는 데이터 상품입니다.",0,,True,2025-07-15,,나이스디앤비,경제/산업,csv,"['기업품목정보', '상품정보', '생산정보', '기업정보', '농업', '어업', '임업']",기타,기타,기타,"['기업품목정보', '상품정보', '생산정보', '기업정보', '농업', '어업', '임업']",748Bytes,-1,748.0
KDX,page_5991.html,-,[SKT]강원도-춘천시[42110]_202005_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,zip,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",730.06MB,-1,765523394.0
KDX,page_41027.html,-,[NH농협카드] 업종별 카드이용현황_2021년 5월,2021년 5월의 업종별 카드 이용현황,0,,True,2025-07-15,,농협은행(농협카드),소비/상권,csv,"['NH농협카드', '업종', '5월', '소비']",소비/유통,소비행태,소비트렌드,"['NH농협카드', '업종', '5월', '소비']",1.79KB,-1,1832.0
KDX,page_31110.html,-,전국 건축물대장 기준 아파트 면적 상세 정보,전국 건축물대장 기준 아파트 면적 상세 정보.\n\n건축물 단지 정보와 연계 데이터로 단지별 면적 정보 데이터입니다.,20000000,,True,2025-07-15,,지인플러스,부동산/지리,csv,"['부동산', '단지별면적', '면적정보', '공급면적', '전용면적', '주거공용면적', '기타공용면적', '면적상세정보', '기타공용상세', '주거공용상세', '면적별정보', 'kdx']",공공/행정,정책,공공데이터,"['부동산', '단지별면적', '면적정보', '공급면적', '전용면적', '주거공용면적', '기타공용면적', '면적상세정보', '기타공용상세', '주거공용상세', '면적별정보', 'kdx']",27.74MB,-1,29087498.0
KDX,page_31882.html,-,중소기업 특화 ESG 평가항목 데이터*,중소기업 특화 ESG 평가항목 데이터는 ESG 평가대상 기업에 대한 최근 뉴스 정보와 재무 및 비재무 기업정보와의 결합으로 구성된 데이터 상품입니다. 뉴스기사를 통한 데이터 식별을 통해 다양한 형태의 분석결과 도출이 가능한 분석용 데이터 셋 입니다.,-2,,True,2025-07-15,,나이스디앤비,경제/산업,csv,"['ESG', '특화정보', '분석용데이터', '뉴스정보', '기업뉴스', '지속가능경영', '환경', '사회', '지배구조', '중소기업', 'SME']",데이터분석,빅데이터,분석,"['ESG', '특화정보', '분석용데이터', '뉴스정보', '기업뉴스', '지속가능경영', '환경', '사회', '지배구조', '중소기업', 'SME']",5.97MB,-1,6259998.0
KDX,page_2342.html,-,[SKT]대구광역시-동구[27140]_201907_서비스인구,"SK텔레콤 기지국 데이터를 GIRAF에서 수집, 가공하여 공간통계로서 해당 지역 내의 총인구, 거주인구, 방문인구, 근무자 인구를 추정 제공합니다.       \n해당 데이터는 전체 MS 50%를 차지하는 고객의 네트워크 데이터를 기초로, 통계청 등 공공데이터를 결합, 전국 250개 시군구 단위로 가공되었습니다.\n50M 의 가상격자 내에 존재하는 인구수를 월별/성연령별/목적별(거주,직장 등) 로 집계하여 전체 인구 기준으로 환산하였으며,\n세부항목은 거주인구 (야간체류) / 직장인구 (주간체류) / 유입인구 ( 거주와 직장을 제외한 순수방문인구 ) 로 이루어져 있으며, 이 세개의 필드를 합산하면 해당 장소에 존재하는\n전체 인구를 추정 가능합니다.\n(시간대별, 일별, 요일별 데이터가 필요하신 경우 별도 요청을 부탁드립니다)\nGIRAF는 Geo Intelligence Rapid Analytic Framework의 약자로 SK텔레콤의 가장 스마트한 위치 빅데이터 분석 플랫폼입니다. SK텔레콤의 GIRAF 데이터를 활용하면 시간대 별 해당지역 존재인구 추이를 볼 수 있고, 평일과 공휴일의 유동인구 비교 분석이  가능하며  지역내 거주인구 특성을 이해할 수 있고, 유동인구의 추이를 파악 가능합니다.",2000000,,True,2025-07-15,,SK텔레콤,통신/인구,"xlsx, zip","['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",공간/위치,인구이동,유동인구,"['유동인구', '직장인구', '주거인구', '방문인구', '서비스인구', '통신데이터', '위치데이터']",328.65MB,-1,344614502.0
KDX,page_3303.html,-,신중년의 소비행태,제2의 인생을 사는 신중년 (Active 50~60대) 소비자의 업종(대/중/소)별 이용건수 및 매출금액의 소비 트렌드를 분석할 수 있습니다.,18000000,,True,2025-07-15,,삼성카드,소비/상권,dat,"['신중년소비', '소비']",소비/유통,소비행태,소비트렌드,"['신중년소비', '소비']",11.12KB,-1,11386.0
